FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543801,013,70194860,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,014,70194861,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,014,70194861,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,014,70194861,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543801,014,70194861,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,014,70194861,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,014,70194861,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,015,70194863,AF311006E5561,ICON IV,000,--,0,2,28/01/2026
05,0543801,016,70194862,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,016,70194862,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,016,70194862,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,016,70194862,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543801,016,70194862,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,017,70194867,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543801,018,70194865,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543801,019,70194866,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543801,020,70194868,AF311006E5561,ICON IV,000,--,0,2,28/01/2026
05,0543802,001,70193098,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543802,001,70193098,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543802,001,70193098,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,001,70193098,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,28/01/2026
05,0543802,001,70193098,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543802,001,70193098,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,002,70193099,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543802,002,70193099,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,002,70193099,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543802,003,70193100,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,346,CANASTRA,4,1,28/01/2026
05,0543802,003,70193100,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543802,004,70193101,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,004,70193101,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,004,70193101,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,005,70193102,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,005,70193102,AF311006E5561,ICON IV,205,FIO IRREGULAR,2,1,28/01/2026
05,0543802,005,70193102,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,006,70193105,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,006,70193105,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,006,70193105,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,006,70193105,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,006,70193105,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,007,70193104,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543802,007,70193104,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,007,70193104,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,007,70193104,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543802,007,70193104,AF311006E5561,ICON IV,387,TRAMA DOBRADA,1,1,28/01/2026
05,0543802,008,70193103,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,008,70193103,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,008,70193103,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,008,70193103,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,008,70193103,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,009,70193106,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,009,70193106,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,009,70193106,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,009,70193106,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,010,70193107,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543802,011,70193108,AF311006E5561,ICON IV,309,FALTA DE FIO,4,1,28/01/2026
05,0543802,011,70193108,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,011,70193108,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,012,70193109,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,012,70193109,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543802,012,70193109,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,012,70193109,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,012,70193109,AF311006E5561,ICON IV,387,TRAMA DOBRADA,1,1,28/01/2026
05,0543802,013,70193110,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),1,1,28/01/2026
05,0543802,013,70193110,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543802,013,70193110,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,014,70193111,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,014,70193111,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,014,70193111,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,014,70193111,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,015,70193112,AF311006E5561,ICON IV,328,FALTA DE TRAMA,4,1,28/01/2026
05,0543802,015,70193112,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,015,70193112,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,016,70193113,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,016,70193113,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,016,70193113,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543802,016,70193113,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,017,70193114,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,017,70193114,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,017,70193114,AF311006E5561,ICON IV,387,TRAMA DOBRADA,4,1,28/01/2026
05,0543802,018,70193115,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543802,018,70193115,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543802,018,70193115,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,2,1,28/01/2026
05,0543802,018,70193115,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,2,1,28/01/2026
05,0543802,018,70193115,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),1,1,28/01/2026
05,0543802,018,70193115,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543802,019,70185706,AF311006E5561,ICON IV,000,--,0,2,28/01/2026
05,0543802,020,70193116,AF311006E5561,ICON IV,387,TRAMA DOBRADA,4,1,29/01/2026
05,0543802,020,70193116,AF311006E5561,ICON IV,387,TRAMA DOBRADA,4,1,29/01/2026
05,0543802,020,70193116,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,29/01/2026
05,0543802,020,70193116,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,29/01/2026
05,0543803,001,70168524,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,27/01/2026
05,0543803,001,70168524,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,27/01/2026
05,0543803,001,70168524,AF311006E5561,ICON IV,382,TRAMA CURTA,2,1,27/01/2026
05,0543803,001,70168524,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,27/01/2026
05,0543803,002,70168525,AF311006E5561,ICON IV,387,TRAMA DOBRADA,1,1,27/01/2026
05,0543803,002,70168525,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,27/01/2026
05,0543803,002,70168525,AF311006E5561,ICON IV,382,TRAMA CURTA,3,1,27/01/2026
05,0543803,002,70168525,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,27/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543803,002,70168525,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,27/01/2026
05,0543803,003,70168526,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,0543803,003,70168526,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,27/01/2026
05,0543803,003,70168526,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,27/01/2026
05,0543803,004,70168527,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,0543803,004,70168527,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,0543803,004,70168527,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,0543803,004,70168527,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,27/01/2026
05,0543803,004,70168527,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,27/01/2026
05,0543803,004,70168527,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,27/01/2026
05,0543803,005,70185699,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,27/01/2026
05,0543803,005,70185699,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,27/01/2026
05,0543803,005,70185699,AF311006E5561,ICON IV,205,FIO IRREGULAR,2,1,27/01/2026
05,0543803,005,70185699,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,27/01/2026
05,0543803,005,70185699,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,27/01/2026
05,0543803,005,70185699,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,27/01/2026
05,0543803,006,70168528,AF311006E5561,ICON IV,000,--,0,1,27/01/2026
05,0543803,007,70185701,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,28/01/2026
05,0543803,007,70185701,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,007,70185701,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543803,008,70185700,AF311006E5561,ICON IV,000,--,0,2,28/01/2026
05,0543803,009,70185702,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543803,009,70185702,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,009,70185702,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),4,1,28/01/2026
05,0543803,009,70185702,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,3,1,28/01/2026
05,0543803,010,70185703,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543803,010,70185703,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543803,010,70185703,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,2,1,28/01/2026
05,0543803,010,70185703,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,2,1,28/01/2026
05,0543803,011,70185704,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,011,70185704,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,011,70185704,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543803,012,70185705,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,012,70185705,AF311006E5561,ICON IV,328,FALTA DE TRAMA,4,1,28/01/2026
05,0543803,012,70185705,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,012,70185705,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543803,013,70168519,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543803,013,70168519,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543803,013,70168519,AF311006E5561,ICON IV,382,TRAMA CURTA,3,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543803,013,70168519,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543803,013,70168519,AF311006E5561,ICON IV,328,FALTA DE TRAMA,4,1,28/01/2026
05,0543803,014,70168520,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543803,014,70168520,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,014,70168520,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,014,70168520,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,28/01/2026
05,0543803,014,70168520,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543803,014,70168520,AF311006E5561,ICON IV,387,TRAMA DOBRADA,1,1,28/01/2026
05,0543803,015,70168522,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,28/01/2026
05,0543803,015,70168522,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,015,70168522,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,015,70168522,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543803,016,70168518,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543803,016,70168518,AF311006E5561,ICON IV,387,TRAMA DOBRADA,2,1,28/01/2026
05,0543803,016,70168518,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543803,016,70168518,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543803,016,70168518,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543803,017,70168523,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,017,70168523,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,017,70168523,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543803,017,70168523,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543803,018,70168517,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543803,018,70168517,AF311006E5561,ICON IV,340,TRAMA MOLE,1,1,28/01/2026
05,0543803,018,70168517,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543803,019,70168521,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543804,001,70194878,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,001,70194878,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543804,002,70194879,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543804,003,70194880,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,003,70194880,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,003,70194880,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,003,70194880,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,003,70194880,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,003,70194880,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543804,004,70194881,AF311006E5561,ICON IV,346,CANASTRA,4,1,28/01/2026
05,0543804,004,70194881,AF311006E5561,ICON IV,491,RUGAS,4,1,28/01/2026
05,0543804,004,70194881,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543804,004,70194881,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,004,70194881,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,004,70194881,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,005,70194882,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,005,70194882,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,005,70194882,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,005,70194882,AF311006E5561,ICON IV,119,FIO MOLE INDIGO,4,1,28/01/2026
05,0543804,005,70194882,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,0543804,006,70194883,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,007,70194884,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,007,70194884,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,007,70194884,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,007,70194884,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0543804,007,70194884,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,007,70194884,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,007,70194884,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,101,FAIXA DE GOMA,4,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,340,TRAMA MOLE,4,1,28/01/2026
05,0543804,008,70194885,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,28/01/2026
05,0543804,009,70194886,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
05,0543804,009,70194886,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,28/01/2026
05,0543804,009,70194886,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,28/01/2026
05,0543804,009,70194886,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,28/01/2026
05,0543804,009,70194886,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,28/01/2026
